Date,Region,Category,BTS_ID,Cell_ID,Layer,Overload_Flag,Overload_Period,Total_DataVol_GB,DataVol_DL_DRB_GB,DataVol_UL_DRB_GB,DataVol_DL_SRB_GB,DataVol_UL_SRB_GB,LTE_User_THP_DL_Mbps,LTE_User_THP_UL_Mbps,LTE_Cell_THP_DL_Mbps,LTE_Cell_THP_UL_Mbps,LTE_PrbUtil_UL_pct,LTE_PrbUtil_DL_pct,LTE_PDCCH_CCE_Load_pct,LTE_CceAgg_1,LTE_CceAgg_2,LTE_CceAgg_4,LTE_CceAgg_8,LTE_CFI3_Share_pct,PDCCH_Adm_Rej_Count,LTE_Max_RRC_CU,LTE_Avg_RRC_CU,LTE_Active_UL_Users_TTI,SR_Fail_Ratio,PUCCH_SR_Cong_Count
2024-04-20,Dakar,Dense Urban,DK0003,DK0003A,L1800,1,Overload_2,7.77,6.0425,1.2587,0.2721,0.1967,8.068,1.591,6.937,1.295,24.68,35.53,65.73,2420438,3188160,2527214,2404534,80.15,367,143.2,122.4,121.7,0.5958,4034
2024-04-20,Dakar,Dense Urban,DK0003,DK0003A,L2600,1,Overload_2,8.8214,6.8324,1.4237,0.3311,0.2341,6.264,1.131,5.883,1.103,27.72,40.71,73.1,2452567,3036805,2463712,2451102,94.47,452,200.3,170.8,156.3,0.6525,4333
2024-04-20,Dakar,Dense Urban,DK0003,DK0003B,L800,1,Overload_2,5.6957,4.4735,0.8668,0.2152,0.1403,10.327,1.878,8.847,1.537,18.18,25.89,49.92,2474238,3134606,2522397,2573871,65.14,280,88.5,69.4,67.2,0.4562,2906
2024-04-20,Dakar,Dense Urban,DK0003,DK0003B,L1800,1,Overload_2,7.3713,5.7018,1.193,0.2829,0.1936,7.569,1.444,7.232,1.242,23.3,35.2,62.24,2497916,3205660,2431127,2446271,80.34,369,153.9,119.8,120.1,0.5853,3995
2024-04-20,Dakar,Dense Urban,DK0003,DK0003B,L2600,1,Overload_2,8.9422,6.9514,1.4254,0.3526,0.2127,5.736,1.181,5.94,1.029,27.38,39.36,71.79,2347894,3058995,2435911,2558987,95.0,473,195.5,155.9,172.6,0.6253,4626
2024-04-20,Dakar,Dense Urban,DK0003,DK0003C,L800,1,Overload_2,5.6651,4.3757,0.9107,0.2305,0.1482,10.098,2.04,8.316,1.664,18.23,27.87,50.05,2338757,3244262,2365511,2542839,68.2,293,84.9,72.5,69.5,0.4207,3033
2024-04-20,Dakar,Dense Urban,DK0003,DK0003C,L1800,1,Overload_2,7.7515,6.0609,1.2352,0.2685,0.1869,7.704,1.61,7.122,1.299,22.85,35.73,61.13,2510111,3290281,2416240,2574725,86.02,397,153.1,122.5,119.1,0.5707,4072
2024-04-20,Dakar,Dense Urban,DK0003,DK0003C,L2600,1,Overload_2,8.8897,6.8927,1.4422,0.3316,0.2232,5.973,1.135,6.405,1.076,27.83,41.25,71.89,2412501,3228460,2312434,2637884,95.0,438,216.2,158.4,170.9,0.6728,4350
2024-04-20,Dakar,Dense Urban,DK0004,DK0004A,L800,1,Overload_2,5.6123,4.3286,0.9217,0.2228,0.1392,9.857,1.887,8.453,1.595,17.91,25.68,49.34,2375273,3332565,2420465,2389619,64.98,286,85.3,66.5,69.6,0.4184,2860
2024-04-20,Dakar,Dense Urban,DK0004,DK0004A,L1800,1,Overload_2,7.7804,6.0938,1.2368,0.2689,0.1809,8.215,1.48,7.089,1.27,25.37,33.06,66.5,2390695,3308736,2454159,2569630,79.25,376,145.3,111.9,122.2,0.5795,3689
2024-04-20,Dakar,Dense Urban,DK0004,DK0004A,L2600,1,Overload_2,9.158,7.2255,1.3642,0.331,0.2373,5.868,1.13,5.894,1.139,27.28,41.1,78.06,2521642,3191564,2387814,2598282,91.53,451,211.3,166.1,158.6,0.6918,4709
2024-04-20,Dakar,Dense Urban,DK0004,DK0004B,L800,1,Overload_2,5.7269,4.4501,0.9074,0.2154,0.154,10.364,1.94,9.101,1.64,19.09,25.03,47.77,2360381,3091279,2394628,2445849,62.23,300,87.2,64.6,73.9,0.4456,2797
2024-04-20,Dakar,Dense Urban,DK0004,DK0004B,L1800,1,Overload_2,7.8634,6.228,1.1787,0.2767,0.18,8.111,1.618,6.979,1.282,23.53,34.76,66.96,2293640,3122512,2303421,2418602,79.41,391,142.0,120.4,115.0,0.5504,3784
2024-04-20,Dakar,Dense Urban,DK0004,DK0004B,L2600,1,Overload_2,8.8153,6.9001,1.3451,0.3355,0.2346,6.063,1.118,5.963,1.07,27.84,39.55,72.69,2531522,3211306,2410587,2477681,95.0,449,212.6,154.1,156.9,0.6676,4663
2024-04-20,Dakar,Dense Urban,DK0004,DK0004C,L800,1,Overload_2,5.8856,4.6423,0.8989,0.2054,0.139,10.128,2.034,8.641,1.585,17.86,25.31,50.45,2382257,3372429,2316855,2484328,63.43,286,89.3,71.9,67.1,0.4182,3108
2024-04-20,Dakar,Dense Urban,DK0004,DK0004C,L1800,1,Overload_2,7.7614,6.1187,1.1633,0.2824,0.197,8.067,1.552,7.57,1.266,23.46,34.09,60.31,2402098,3148249,2293996,2612645,80.05,395,153.9,110.7,119.1,0.5646,4002
2024-04-20,Dakar,Dense Urban,DK0004,DK0004C,L2600,1,Overload_2,8.9838,7.1045,1.3266,0.3339,0.2186,5.852,1.153,6.309,1.098,28.36,41.61,79.65,2523023,3045192,2351696,2443938,95.0,431,218.4,167.7,158.8,0.6431,4341
2024-04-20,Dakar,Dense Urban,DK0005,DK0005A,L800,1,Overload_2,5.86,4.5378,0.9526,0.2222,0.1474,9.737,2.092,8.608,1.654,18.48,26.44,49.63,2339090,3328853,2532004,2435049,61.94,295,88.8,64.9,71.7,0.4268,3110
2024-04-20,Dakar,Dense Urban,DK0005,DK0005A,L1800,1,Overload_2,7.7652,6.1509,1.129,0.3012,0.1842,8.161,1.558,7.284,1.362,24.61,35.94,66.62,2449586,3196300,2284268,2396198,83.42,377,144.9,123.7,125.3,0.5615,4027
2024-04-20,Dakar,Dense Urban,DK0005,DK0005A,L2600,1,Overload_2,8.5458,6.6299,1.3327,0.3541,0.2291,6.286,1.232,5.737,1.111,28.1,42.09,74.39,2477072,3354095,2353715,2490809,95.0,463,216.5,156.5,175.2,0.6853,4339
2024-04-20,Dakar,Dense Urban,DK0005,DK0005B,L800,1,Overload_2,5.7008,4.4604,0.8828,0.2095,0.1481,9.726,2.019,9.188,1.552,18.56,25.23,50.31,2517718,3289380,2291421,2453638,63.31,298,90.2,72.4,70.3,0.4449,2809
2024-04-20,Dakar,Dense Urban,DK0005,DK0005B,L1800,1,Overload_2,7.3142,5.7039,1.1517,0.2703,0.1883,8.306,1.56,7.197,1.294,23.27,32.79,62.25,2344270,3055173,2455125,2626952,79.85,401,146.6,118.7,114.2,0.5485,3697
2024-04-20,Dakar,Dense Urban,DK0005,DK0005B,L2600,1,Overload_2,8.7346,6.7155,1.4728,0.3305,0.2158,5.853,1.209,6.221,1.145,29.02,40.34,72.91,2267328,3346222,2483190,2588850,92.97,445,215.0,165.8,169.3,0.6669,4464
2024-04-20,Dakar,Dense Urban,DK0005,DK0005C,L800,1,Overload_2,5.9413,4.6817,0.8948,0.2246,0.1402,10.372,1.961,9.189,1.582,18.86,25.03,48.99,2480850,3338234,2463696,2475571,63.98,290,88.5,64.5,73.7,0.4295,3053
2024-04-20,Dakar,Dense Urban,DK0005,DK0005C,L1800,1,Overload_2,7.6678,5.9746,1.2132,0.2945,0.1856,7.979,1.578,7.488,1.282,24.96,33.64,61.21,2288521,3202189,2366378,2419734,82.01,381,151.2,110.9,126.0,0.5575,3908
2024-04-20,Dakar,Dense Urban,DK0005,DK0005C,L2600,1,Overload_2,8.8349,6.8374,1.444,0.3343,0.2192,6.432,1.237,5.829,1.109,29.46,38.28,79.58,2323096,3356815,2444372,2503632,95.0,463,213.9,169.1,165.7,0.6567,4753
2024-04-20,Dakar,Dense Urban,DK0006,DK0006A,L800,1,Overload_2,5.9452,4.7126,0.8575,0.2224,0.1527,10.486,2.008,8.496,1.664,18.86,25.09,51.53,2404782,3068374,2321241,2640343,65.4,291,87.7,70.2,69.1,0.4335,3035
2024-04-20,Dakar,Dense Urban,DK0006,DK0006A,L1800,1,Overload_2,7.6452,5.9223,1.2205,0.3014,0.201,7.829,1.483,7.036,1.345,23.07,32.56,65.49,2518112,3096628,2271717,2618586,81.64,387,156.3,113.6,121.6,0.5996,3967
2024-04-20,Dakar,Dense Urban,DK0006,DK0006A,L2600,1,Overload_2,8.8919,6.9138,1.445,0.3167,0.2163,6.272,1.151,5.79,1.056,27.46,40.15,72.01,2497258,3307510,2344408,2505978,95.0,476,197.7,166.5,159.0,0.6244,4306
2024-04-20,Dakar,Dense Urban,DK0006,DK0006B,L800,1,Overload_2,5.8416,4.5914,0.8966,0.2084,0.1452,10.271,2.064,9.014,1.572,18.19,24.78,50.97,2332891,3089875,2467565,2371494,64.02,292,87.2,65.7,66.4,0.4361,2897
2024-04-20,Dakar,Dense Urban,DK0006,DK0006B,L1800,1,Overload_2,7.4188,5.7964,1.1572,0.2857,0.1795,7.507,1.5,7.235,1.325,23.7,35.15,63.23,2479119,3192557,2411920,2480521,79.44,370,148.4,111.5,115.0,0.5746,3917
2024-04-20,Dakar,Dense Urban,DK0006,DK0006B,L2600,1,Overload_2,8.7176,6.687,1.4594,0.3504,0.2208,6.092,1.228,6.253,1.065,27.96,41.34,74.18,2454561,3057776,2449547,2585543,95.0,451,209.4,158.1,159.3,0.6366,4723
2024-04-20,Dakar,Dense Urban,DK0006,DK0006C,L800,1,Overload_2,5.8359,4.5726,0.8965,0.2279,0.1389,10.376,2.065,8.442,1.507,17.54,27.75,50.15,2276574,3265763,2343440,2382800,69.79,283,91.0,71.6,70.5,0.4627,2813
2024-04-20,Dakar,Dense Urban,DK0006,DK0006C,L1800,1,Overload_2,7.8911,6.2791,1.1287,0.2848,0.1985,7.929,1.547,6.958,1.37,23.51,35.94,67.61,2336864,3288517,2279147,2572433,82.94,367,157.3,119.7,115.4,0.5684,3775
2024-04-20,Dakar,Dense Urban,DK0006,DK0006C,L2600,1,Overload_2,9.1388,7.1769,1.4214,0.3235,0.2171,6.243,1.21,5.925,1.08,28.47,38.71,76.51,2332157,3184600,2276667,2534212,95.0,457,210.3,165.5,160.3,0.6283,4728
2024-04-20,Dakar,Dense Urban,DK0007,DK0007A,L800,1,Overload_2,6.0157,4.7392,0.9149,0.2105,0.1511,9.916,2.081,8.759,1.495,19.29,26.54,47.95,2386444,3348300,2314508,2381136,68.15,299,91.7,67.0,70.8,0.4137,3071
2024-04-20,Dakar,Dense Urban,DK0007,DK0007A,L1800,1,Overload_2,7.3455,5.7295,1.135,0.2851,0.196,7.605,1.483,7.092,1.343,25.02,33.51,62.22,2517053,3244089,2320794,2392114,78.77,373,154.2,115.4,126.9,0.5543,3693
2024-04-20,Dakar,Dense Urban,DK0007,DK0007A,L2600,1,Overload_2,8.7148,6.7283,1.3981,0.3536,0.2348,5.861,1.221,6.246,1.039,27.89,38.48,71.56,2383326,3193865,2265430,2639868,94.84,469,211.3,164.5,162.4,0.6934,4426
2024-04-20,Dakar,Dense Urban,DK0007,DK0007B,L800,1,Overload_2,6.0141,4.7965,0.8597,0.2083,0.1496,10.394,2.047,8.991,1.584,17.54,27.33,49.08,2286474,3081915,2446656,2373103,68.82,305,85.8,71.7,73.5,0.4554,2880
2024-04-20,Dakar,Dense Urban,DK0007,DK0007B,L1800,1,Overload_2,7.7196,6.0613,1.1831,0.2869,0.1883,7.41,1.442,7.49,1.364,23.51,34.64,62.61,2393532,3053369,2464917,2504875,81.19,393,150.4,115.8,120.6,0.597,3656
2024-04-20,Dakar,Dense Urban,DK0007,DK0007B,L2600,1,Overload_2,9.2544,7.3561,1.3372,0.3242,0.2369,6.32,1.164,5.993,1.056,27.64,38.4,71.19,2400460,3211560,2475330,2378538,95.0,476,216.7,162.8,159.0,0.6353,4523
2024-04-20,Dakar,Dense Urban,DK0007,DK0007C,L800,1,Overload_2,5.9475,4.6141,0.9623,0.2271,0.1441,10.076,1.879,8.318,1.574,17.62,25.26,51.84,2462566,3181664,2503070,2403224,65.02,287,93.1,71.8,70.5,0.4337,3124
2024-04-20,Dakar,Dense Urban,DK0007,DK0007C,L1800,1,Overload_2,7.4051,5.7403,1.1768,0.2929,0.1951,7.949,1.615,7.032,1.306,25.2,33.35,66.95,2440068,3154331,2442535,2628418,87.96,375,157.6,110.7,113.1,0.5731,3847
2024-04-20,Dakar,Dense Urban,DK0007,DK0007C,L2600,1,Overload_2,8.8804,6.9741,1.3553,0.3399,0.211,6.045,1.166,5.839,1.084,29.24,42.06,75.07,2325088,3088600,2422805,2466775,92.92,454,209.3,157.0,163.9,0.6791,4474
2024-04-20,Dakar,Dense Urban,DK0008,DK0008A,L800,1,Overload_2,5.8071,4.5195,0.9253,0.2103,0.152,10.061,2.04,8.625,1.607,18.08,27.14,46.69,2344556,3225922,2438358,2391450,64.47,280,91.4,72.5,68.4,0.4368,2950
2024-04-20,Dakar,Dense Urban,DK0008,DK0008A,L1800,1,Overload_2,7.4012,5.7104,1.2139,0.2862,0.1907,7.462,1.455,7.657,1.363,22.89,34.63,60.75,2484426,3026913,2414202,2535781,79.07,389,158.2,111.5,122.8,0.5507,3750
2024-04-20,Dakar,Dense Urban,DK0008,DK0008A,L2600,1,Overload_2,9.0713,7.0371,1.4719,0.3251,0.2373,5.794,1.247,5.711,1.039,30.22,39.4,70.95,2510898,3358965,2470390,2631866,92.33,461,213.9,171.4,174.3,0.6275,4448
2024-04-20,Dakar,Dense Urban,DK0008,DK0008B,L800,1,Overload_2,5.9113,4.6129,0.9488,0.2126,0.137,9.875,1.977,8.375,1.492,18.36,26.82,50.26,2409447,3175375,2261428,2428776,67.24,293,85.4,66.3,66.2,0.4548,3082
2024-04-20,Dakar,Dense Urban,DK0008,DK0008B,L1800,1,Overload_2,7.5428,5.8541,1.2187,0.2707,0.1993,8.264,1.469,7.497,1.291,24.83,34.35,60.86,2497931,3040923,2359723,2645787,82.36,400,144.2,121.8,119.6,0.5669,4072
2024-04-20,Dakar,Dense Urban,DK0008,DK0008B,L2600,1,Overload_2,9.2662,7.3244,1.3744,0.3541,0.2133,5.747,1.189,6.258,1.046,27.15,42.22,79.81,2455963,3382501,2495810,2425555,90.55,470,211.9,168.3,170.7,0.663,4775
2024-04-20,Dakar,Dense Urban,DK0008,DK0008C,L800,1,Overload_2,5.9149,4.6884,0.8563,0.2238,0.1464,9.815,1.98,8.866,1.573,18.43,26.77,49.95,2456887,3300392,2495947,2522250,62.52,290,82.6,69.3,74.3,0.4549,2943
2024-04-20,Dakar,Dense Urban,DK0008,DK0008C,L1800,1,Overload_2,7.8113,6.0987,1.2245,0.2889,0.1992,7.711,1.564,6.874,1.239,25.58,34.64,66.06,2506354,3366708,2281848,2560548,84.39,390,143.8,121.0,117.5,0.5473,3951
2024-04-20,Dakar,Dense Urban,DK0008,DK0008C,L2600,1,Overload_2,8.722,6.7609,1.3998,0.3286,0.2327,6.425,1.231,5.987,1.039,29.27,42.5,74.52,2267742,3055751,2366207,2499783,92.61,452,219.3,153.9,172.4,0.659,4619
2024-04-20,Dakar,Dense Urban,DK0009,DK0009A,L800,1,Overload_2,6.071,4.8063,0.9056,0.2078,0.1513,9.971,2.092,8.397,1.527,19.62,27.55,47.36,2479621,3041136,2301462,2404683,62.28,294,86.7,69.3,71.9,0.4427,2870
2024-04-20,Dakar,Dense Urban,DK0009,DK0009A,L1800,1,Overload_2,7.3388,5.652,1.2231,0.2791,0.1846,8.059,1.521,6.996,1.337,25.19,36.47,63.85,2266561,3206626,2262697,2634275,79.85,405,158.3,121.0,114.2,0.5702,3788
2024-04-20,Dakar,Dense Urban,DK0009,DK0009A,L2600,1,Overload_2,9.1958,7.269,1.3668,0.334,0.226,5.753,1.2,5.949,1.086,27.3,39.74,76.15,2420615,3068657,2375432,2505850,90.23,459,201.2,170.3,161.7,0.6854,4580
2024-04-20,Dakar,Dense Urban,DK0009,DK0009B,L800,1,Overload_2,5.9717,4.6512,0.9539,0.2275,0.1391,10.794,1.909,8.646,1.583,19.55,26.75,51.22,2527215,3295418,2394789,2466404,64.12,295,83.1,66.3,69.1,0.4563,2904
2024-04-20,Dakar,Dense Urban,DK0009,DK0009B,L1800,1,Overload_2,7.4919,5.764,1.2304,0.3008,0.1967,7.525,1.499,7.342,1.248,24.7,33.37,64.43,2459547,3310136,2486560,2582427,79.48,408,155.1,111.6,123.0,0.5642,3822
2024-04-20,Dakar,Dense Urban,DK0009,DK0009B,L2600,1,Overload_2,9.0739,7.1484,1.3442,0.3561,0.2252,6.162,1.174,6.139,1.104,28.06,40.36,73.2,2478322,3291151,2489548,2560849,89.53,436,205.1,157.0,167.0,0.6943,4665
2024-04-20,Dakar,Dense Urban,DK0009,DK0009C,L800,1,Overload_2,5.665,4.4225,0.8988,0.2067,0.137,10.168,2.05,9.223,1.566,17.87,25.6,48.7,2443081,3216447,2498097,2355556,69.79,310,84.1,64.8,71.3,0.4493,2939
2024-04-20,Dakar,Dense Urban,DK0009,DK0009C,L1800,1,Overload_2,7.4742,5.7917,1.2099,0.2903,0.1824,8.162,1.578,6.891,1.289,23.99,34.3,63.8,2406925,3114446,2391254,2379848,79.87,366,144.6,110.2,113.5,0.5864,3716
2024-04-20,Dakar,Dense Urban,DK0009,DK0009C,L2600,1,Overload_2,8.9577,7.0168,1.3782,0.3291,0.2336,6.083,1.187,6.032,1.052,29.21,38.34,73.43,2446516,3020832,2263403,2461829,92.16,464,214.3,153.1,165.1,0.6978,4434
2024-04-20,Dakar,Dense Urban,DK0010,DK0010A,L800,1,Overload_2,5.6547,4.3845,0.9123,0.2171,0.1407,9.924,2.04,8.652,1.671,18.11,26.5,46.51,2411181,3184874,2356612,2478887,63.35,306,92.3,71.3,72.8,0.4402,2889
2024-04-20,Dakar,Dense Urban,DK0010,DK0010A,L1800,1,Overload_2,7.4045,5.7158,1.2357,0.27,0.1831,7.786,1.476,7.325,1.33,25.49,33.26,62.4,2462418,3091344,2366540,2576038,81.86,369,146.1,111.3,122.7,0.5354,3889
2024-04-20,Dakar,Dense Urban,DK0010,DK0010A,L2600,1,Overload_2,9.387,7.378,1.4605,0.3188,0.2298,6.232,1.156,5.778,1.128,28.77,41.51,75.03,2320039,3107973,2410030,2420363,93.84,430,220.3,164.4,159.3,0.6332,4526
2024-04-20,Dakar,Dense Urban,DK0010,DK0010B,L800,1,Overload_2,5.5722,4.2905,0.9004,0.2301,0.1512,10.79,1.902,8.703,1.589,19.07,26.01,47.95,2343858,3311150,2365964,2354893,68.03,282,89.2,64.6,69.3,0.4354,3115
2024-04-20,Dakar,Dense Urban,DK0010,DK0010B,L1800,1,Overload_2,7.3687,5.656,1.2259,0.3015,0.1853,7.62,1.615,7.244,1.345,25.16,33.74,61.7,2458432,3200500,2397263,2513861,78.37,362,146.9,114.7,123.3,0.5544,3790
2024-04-20,Dakar,Dense Urban,DK0010,DK0010B,L2600,1,Overload_2,9.0118,7.0416,1.4154,0.3293,0.2256,6.179,1.151,5.87,1.133,29.09,39.62,75.87,2459733,3016689,2520911,2565169,93.77,477,196.8,167.1,166.8,0.6757,4520
2024-04-20,Dakar,Dense Urban,DK0010,DK0010C,L800,1,Overload_2,5.6116,4.3574,0.8839,0.2174,0.1529,9.729,1.9,8.472,1.604,18.28,25.24,46.79,2450158,3185634,2507354,2471207,67.13,305,92.6,71.5,72.6,0.4331,3119
2024-04-20,Dakar,Dense Urban,DK0010,DK0010C,L1800,1,Overload_2,7.4608,5.782,1.213,0.2729,0.1928,8.059,1.457,7.074,1.317,24.6,35.16,61.21,2404409,3364201,2530686,2388018,87.03,389,154.8,112.3,123.6,0.5371,3917
2024-04-20,Dakar,Dense Urban,DK0010,DK0010C,L2600,1,Overload_2,9.1079,7.1412,1.4277,0.3182,0.2209,6.272,1.227,6.001,1.039,28.58,41.27,79.22,2452227,3323901,2332247,2599971,95.0,456,202.1,156.4,167.2,0.6937,4391
2024-04-21,Dakar,Dense Urban,DK0001,DK0001A,L800,0,,10.6527,8.7001,1.8836,0.0405,0.0285,13.542,2.679,10.593,1.981,18.74,27.11,12.79,7955274,3844052,1903220,490658,33.26,29,49.3,40.9,21.3,0.0074,221
2024-04-21,Dakar,Dense Urban,DK0001,DK0001A,L1800,0,,14.2847,11.8891,2.3028,0.0551,0.0377,11.743,2.311,9.656,1.859,26.44,36.48,17.49,8188807,3800644,1891459,511986,42.98,38,85.1,65.0,34.7,0.0093,289
2024-04-21,Dakar,Dense Urban,DK0001,DK0001A,L2600,0,,16.1292,13.1265,2.8972,0.0625,0.043,11.34,2.209,9.455,1.589,31.54,43.59,21.55,7890780,3876818,2052822,518930,50.32,45,115.8,91.2,48.4,0.011,329
2024-04-21,Dakar,Dense Urban,DK0001,DK0001B,L800,0,,11.0657,9.2872,1.7071,0.0444,0.027,13.209,2.529,11.032,1.969,19.68,27.18,13.62,8197547,3949010,2102874,474108,37.07,29,51.7,38.5,20.8,0.0074,208
2024-04-21,Dakar,Dense Urban,DK0001,DK0001B,L1800,0,,13.4549,11.0422,2.3214,0.0548,0.0364,12.436,2.255,10.255,1.704,27.01,36.84,18.68,8353160,4177519,1908740,511752,42.21,37,85.1,65.2,34.2,0.0094,277
2024-04-21,Dakar,Dense Urban,DK0001,DK0001B,L2600,0,,17.0537,14.0864,2.8619,0.0637,0.0417,11.722,2.251,9.116,1.607,31.89,41.52,20.2,7625446,3898192,2081841,504189,46.13,46,121.6,93.4,50.1,0.0111,345
2024-04-21,Dakar,Dense Urban,DK0001,DK0001C,L800,0,,11.0505,9.1545,1.8236,0.0421,0.0303,13.742,2.606,10.532,1.977,20.05,27.45,12.88,8286473,4073908,2044295,484702,33.47,28,49.5,41.2,20.5,0.0068,206
2024-04-21,Dakar,Dense Urban,DK0001,DK0001C,L1800,0,,14.6983,12.2301,2.3744,0.0554,0.0384,12.558,2.246,10.486,1.895,24.45,35.7,17.06,7932754,3865657,1966974,484517,40.18,35,87.6,68.3,33.0,0.0096,264
2024-04-21,Dakar,Dense Urban,DK0001,DK0001C,L2600,0,,16.5567,13.7278,2.7154,0.069,0.0444,11.498,2.281,9.017,1.587,31.25,43.58,21.24,7823607,3809173,2053090,502600,48.51,45,128.1,97.1,50.9,0.0109,345
2024-04-21,Dakar,Dense Urban,DK0002,DK0002A,L800,0,,11.0118,9.1813,1.76,0.0429,0.0276,12.817,2.614,11.648,2.051,18.52,29.46,13.53,7691758,4199143,2101965,520815,35.53,27,49.5,42.1,19.9,0.0071,221
2024-04-21,Dakar,Dense Urban,DK0002,DK0002A,L1800,0,,14.546,12.1412,2.3126,0.0554,0.0368,11.947,2.428,9.543,1.864,24.83,34.98,16.96,7746148,4160257,2009113,486137,41.11,38,87.5,65.1,34.4,0.0093,275
2024-04-21,Dakar,Dense Urban,DK0002,DK0002A,L2600,0,,16.1704,13.3626,2.6936,0.0679,0.0464,10.44,2.185,8.899,1.615,30.41,44.41,20.74,8364291,4103567,1926498,511172,47.44,45,117.1,90.4,49.2,0.0112,332
2024-04-21,Dakar,Dense Urban,DK0002,DK0002B,L800,0,,10.4602,8.6621,1.7244,0.045,0.0287,13.344,2.725,10.404,2.005,18.83,26.97,13.81,7788502,4133454,2004459,489378,36.56,29,50.6,39.7,19.9,0.0068,209
2024-04-21,Dakar,Dense Urban,DK0002,DK0002B,L1800,0,,13.7397,11.3569,2.2914,0.0559,0.0354,11.537,2.419,9.69,1.764,26.14,38.55,16.98,8247074,3995814,1902503,480139,43.72,39,82.3,65.9,34.4,0.0099,285
2024-04-21,Dakar,Dense Urban,DK0002,DK0002B,L2600,0,,16.2774,13.5204,2.6516,0.0638,0.0416,11.727,2.277,8.83,1.629,28.51,41.88,21.91,8359783,4088773,2116914,514760,47.0,45,121.1,94.4,50.3,0.011,323
2024-04-21,Dakar,Dense Urban,DK0002,DK0002C,L800,0,,11.1667,9.3973,1.696,0.0437,0.0296,12.769,2.54,10.632,2.055,20.02,26.94,14.25,7753948,4077769,1988581,475856,36.09,28,50.3,38.5,21.2,0.0069,207
2024-04-21,Dakar,Dense Urban,DK0002,DK0002C,L1800,0,,13.8866,11.5566,2.239,0.0535,0.0375,12.769,2.44,9.683,1.818,26.62,34.91,16.87,8375460,3877621,1999490,482524,40.41,37,86.7,70.0,36.5,0.0089,269
2024-04-21,Dakar,Dense Urban,DK0002,DK0002C,L2600,0,,17.3286,14.4929,2.7229,0.0696,0.0431,10.868,2.206,8.926,1.658,29.82,40.51,20.43,7902568,3787836,1884833,505991,46.79,43,114.9,89.9,46.4,0.0104,340
2024-04-21,Dakar,Dense Urban,DK0003,DK0003A,L800,0,,11.2372,9.3731,1.7922,0.0445,0.0273,13.413,2.512,11.651,1.86,19.53,26.59,12.88,8225581,3798461,1885749,526978,33.7,29,53.9,41.1,19.5,0.0069,206
2024-04-21,Dakar,Dense Urban,DK0003,DK0003A,L1800,0,,14.2412,11.9034,2.2476,0.0529,0.0372,12.239,2.343,10.06,1.789,24.99,38.46,18.49,7829938,3779042,2085919,514533,40.58,38,86.9,65.2,35.9,0.0092,294
2024-04-21,Dakar,Dense Urban,DK0003,DK0003A,L2600,0,,15.9944,12.9958,2.8943,0.0627,0.0416,11.179,2.181,9.04,1.751,31.35,41.78,20.76,8271982,4160013,2071104,486075,50.04,44,121.4,99.6,49.0,0.0115,339
2024-04-21,Dakar,Dense Urban,DK0003,DK0003B,L800,0,,10.259,8.4496,1.7375,0.0435,0.0284,14.233,2.65,11.563,1.894,20.6,28.01,13.12,7894619,4225037,2110275,471318,34.22,29,48.3,42.1,20.2,0.0068,209
2024-04-21,Dakar,Dense Urban,DK0003,DK0003B,L1800,0,,14.6887,12.1197,2.4773,0.0536,0.038,12.728,2.468,9.932,1.878,24.76,37.04,17.97,8271569,3869918,2030924,506625,40.59,36,84.4,72.3,37.0,0.0091,290
2024-04-21,Dakar,Dense Urban,DK0003,DK0003B,L2600,0,,17.274,14.2722,2.8938,0.0631,0.0449,10.679,2.193,9.799,1.591,30.75,43.09,20.09,7748054,4009840,2086518,510510,45.75,42,126.6,96.1,45.6,0.0111,316
2024-04-21,Dakar,Dense Urban,DK0003,DK0003C,L800,0,,11.1642,9.3879,1.7065,0.0407,0.0291,13.97,2.553,10.735,1.93,20.29,27.09,12.91,7816804,4223695,1984288,503598,36.13,28,52.1,41.7,20.1,0.0068,204
2024-04-21,Dakar,Dense Urban,DK0003,DK0003C,L1800,0,,14.5607,12.0839,2.381,0.0565,0.0393,12.294,2.227,10.035,1.737,26.09,35.1,18.07,8367996,3797040,1942153,510409,43.81,37,83.6,66.1,36.7,0.0097,295
2024-04-21,Dakar,Dense Urban,DK0003,DK0003C,L2600,0,,16.4382,13.6,2.7301,0.0641,0.0441,11.508,2.087,8.976,1.725,30.95,44.59,21.53,7922524,3835261,2051485,522704,46.48,44,118.5,94.6,45.7,0.0108,329
2024-04-21,Dakar,Dense Urban,DK0004,DK0004A,L800,0,,10.3996,8.5631,1.7677,0.0412,0.0276,14.269,2.656,10.851,1.969,19.39,28.23,12.77,7746676,4234681,1906962,474735,35.0,27,51.3,42.1,19.5,0.0071,221
2024-04-21,Dakar,Dense Urban,DK0004,DK0004A,L1800,0,,13.7021,11.2117,2.397,0.0554,0.0379,12.147,2.341,10.048,1.723,25.51,37.57,18.61,8121618,4157106,2001814,482969,43.87,38,82.3,68.0,36.8,0.0099,279
2024-04-21,Dakar,Dense Urban,DK0004,DK0004A,L2600,0,,16.8161,14.116,2.5908,0.0642,0.0452,11.273,2.194,9.601,1.661,31.84,42.21,21.91,7577884,4167611,1952788,509585,45.91,41,114.6,94.2,47.9,0.0108,327
